"","GSPC.Adjusted","time"
"667",5.68599179144248,1987.34520547945
"668",5.68143459394897,1987.34794520548
"669",5.67528013819145,1987.35616438356
"670",5.68119593506966,1987.35890410959
"671",5.68351177523135,1987.36164383562
"672",5.68439572687015,1987.36438356164
"673",5.66097932797714,1987.36712328767
"674",5.65826193842294,1987.37534246575
"675",5.63343152067827,1987.37808219178
"676",5.62837619185671,1987.38082191781
"677",5.63539660819013,1987.38356164384
"678",5.64247430010415,1987.38630136986
"679",5.66680718664794,1987.39726027397
"680",5.66549203346575,1987.4
"681",5.67249821900906,1987.40273972603
"682",5.67022571180988,1987.40547945205
"683",5.66929449934365,1987.41369863014
"684",5.6645563969552,1987.41643835616
"685",5.68177542280061,1987.41917808219
"686",5.68728038100151,1987.42191780822
"687",5.68170730789717,1987.42465753425
"688",5.69278893655152,1987.43287671233
"689",5.69467445226164,1987.43561643836
"690",5.69531338292651,1987.43835616438
"691",5.69954019222062,1987.44109589041
"692",5.70916793035539,1987.44383561644
"693",5.7141947944856,1987.45205479452
"694",5.71952461441751,1987.45479452055
"695",5.71968862511179,1987.45753424658
"696",5.72257152309536,1987.4602739726
"697",5.72675002620024,1987.46301369863
"698",5.73544260800735,1987.47123287671
"699",5.73149489052715,1987.47397260274
"700",5.72639156863483,1987.47671232877
"701",5.73321178955022,1987.47945205479
"702",5.72736879748487,1987.48219178082
"703",5.72977503544361,1987.4904109589
"704",5.71702770140622,1987.49315068493
"705",5.71353477270085,1987.49589041096
"706",5.72237523637317,1987.49863013699
"707",5.72004948975421,1987.5095890411
"708",5.72814981158595,1987.51232876712
"709",5.73104092762032,1987.51506849315
"710",5.7285400900119,1987.51780821918
"711",5.73130034447865,1987.52054794521
"712",5.72889777838789,1987.52876712329
"713",5.73876342102022,1987.53150684932
"714",5.73792626110178,1987.53424657534
"715",5.74524430283924,1987.53698630137
"716",5.75127019100859,1987.5397260274
"717",5.74104619401747,1987.54794520548
"718",5.73188386587548,1987.55068493151
"719",5.7316245971261,1987.55342465753
"720",5.7294827030085,1987.55616438356
"721",5.73421464620878,1987.55890410959
"722",5.73866685719536,1987.56712328767
"723",5.74406027953213,1987.5698630137
"724",5.75463398580524,1987.57260273973
"725",5.7622085653949,1987.57534246575
"726",5.76412471621493,1987.57808219178
